3.110280040000000246e-01,2.394894006445224477e+02
3.111679549999999961e-01,2.394894081806741610e+02
3.113026620000000078e-01,2.394894157042469942e+02
3.114433289999999910e-01,2.394894232151923177e+02
3.115839959999999742e-01,2.394894307134619567e+02
3.117191790000000129e-01,2.394894381990083900e+02
3.118593689999999974e-01,2.394894456717846367e+02
3.120000359999999806e-01,2.394894531317443409e+02
3.121349809999999780e-01,2.394894605788416868e+02
3.122746940000000193e-01,2.394894680130314271e+02
3.124144079999999768e-01,2.394894754342689112e+02
3.125529289999999794e-01,2.394894828425100570e+02
3.126935960000000181e-01,2.394894902377113795e+02
3.128345009999999871e-01,2.394894976198298480e+02
3.129689689999999858e-01,2.394895049888230574e+02
3.131091590000000258e-01,2.394895123446491993e+02
3.132491110000000245e-01,2.394895196872670056e+02
3.133845330000000207e-01,2.394895270166357761e+02
3.135252000000000039e-01,2.394895343327154080e+02
3.136656279999999741e-01,2.394895416354663382e+02
3.138067720000000116e-01,2.394895489248496006e+02
3.139410020000000245e-01,2.394895562008267405e+02
3.140821460000000065e-01,2.394895634633597581e+02
3.142230509999999755e-01,2.394895707124113642e+02
3.143575189999999742e-01,2.394895779479447242e+02
3.144977090000000142e-01,2.394895851699236573e+02
3.146383759999999974e-01,2.394895923783124090e+02
3.147790429999999806e-01,2.394895995730758500e+02
3.149130339999999806e-01,2.394896067541793911e+02
3.150541780000000180e-01,2.394896139215889548e+02
3.151943680000000025e-01,2.394896210752710886e+02
3.153343200000000013e-01,2.394896282151928233e+02
3.154687880000000000e-01,2.394896353413217867e+02
3.156085009999999857e-01,2.394896424536260326e+02
3.157486919999999975e-01,2.394896495520741837e+02
3.158893589999999807e-01,2.394896566366354875e+02
3.160235880000000219e-01,2.394896637072796750e+02
3.161633010000000077e-01,2.394896707639770170e+02
3.163044449999999896e-01,2.394896778066982677e+02
3.164467810000000103e-01,2.394896848354148062e+02
3.165829179999999909e-01,2.394896918500984384e+02
3.167173859999999896e-01,2.394896988507215951e+02
3.168582919999999858e-01,2.394897058372572189e+02
3.169989590000000246e-01,2.394897128096787355e+02
3.171401019999999793e-01,2.394897197679601675e+02
3.172740940000000065e-01,2.394897267120759352e+02
3.174142839999999910e-01,2.394897336420011129e+02
3.175549509999999742e-01,2.394897405577112011e+02
3.176953790000000000e-01,2.394897474591821833e+02
3.178291320000000142e-01,2.394897543463906970e+02
3.179697989999999974e-01,2.394897612193137491e+02
3.181102279999999949e-01,2.394897680779290283e+02
3.182499409999999807e-01,2.394897749222145649e+02
3.183898929999999794e-01,2.394897817521489856e+02
3.185238839999999794e-01,2.394897885677114004e+02
3.186645510000000181e-01,2.394897953688814027e+02
3.188056950000000001e-01,2.394898021556391825e+02
3.189401629999999987e-01,2.394898089279653277e+02
3.190801140000000258e-01,2.394898156858410516e+02
3.192212580000000077e-01,2.394898224292479370e+02
3.193616870000000052e-01,2.394898291581681349e+02
3.194956780000000052e-01,2.394898358725843082e+02
3.196365829999999741e-01,2.394898425724796027e+02
3.197762969999999871e-01,2.394898492578376192e+02
3.199162480000000142e-01,2.394898559286424415e+02
3.200511930000000116e-01,2.394898625848786651e+02
3.201916220000000091e-01,2.394898692265313684e+02
3.203315729999999806e-01,2.394898758535861987e+02
3.204689030000000272e-01,2.394898824660292007e+02
3.206107619999999936e-01,2.394898890638469595e+02
3.207509519999999781e-01,2.394898956470265148e+02
3.208851810000000193e-01,2.394899022155553610e+02
3.210253719999999755e-01,2.394899087694214472e+02
3.211655620000000155e-01,2.394899153086132628e+02
3.213005070000000130e-01,2.394899218331197801e+02
3.214411739999999962e-01,2.394899283429304262e+02
3.215820790000000207e-01,2.394899348380350830e+02
3.217229839999999896e-01,2.394899413184241439e+02
3.218574519999999883e-01,2.394899477840884288e+02
3.219976430000000001e-01,2.394899542350193826e+02
3.221383090000000116e-01,2.394899606712086779e+02
3.222787380000000090e-01,2.394899670926485271e+02
3.224129680000000220e-01,2.394899734993316827e+02
3.225545879999999754e-01,2.394899798912513518e+02
3.226950169999999729e-01,2.394899862684010827e+02
3.228313919999999948e-01,2.394899926307750491e+02
3.229682449999999871e-01,2.394899989783677370e+02
3.231089120000000259e-01,2.394900053111740590e+02
3.232486250000000116e-01,2.394900116291895529e+02
3.233895299999999806e-01,2.394900179324101828e+02
3.235237599999999936e-01,2.394900242208321970e+02
3.236639499999999781e-01,2.394900304944524692e+02
3.238046170000000168e-01,2.394900367532681571e+02
3.239393230000000012e-01,2.394900429972770155e+02
3.240790370000000142e-01,2.394900492264771685e+02
3.242199419999999832e-01,2.394900554408672235e+02
3.243603709999999807e-01,2.394900616404461289e+02
3.244957920000000051e-01,2.394900678252133446e+02
3.246376510000000271e-01,2.394900739951687854e+02
3.247783180000000103e-01,2.394900801503127923e+02
3.249118329999999832e-01,2.394900862906461043e+02
3.250529770000000207e-01,2.394900924161699152e+02
3.251931670000000052e-01,2.394900985268857880e+02
3.253328799999999910e-01,2.394901046227958261e+02
3.254675870000000026e-01,2.394901107039025305e+02
3.256077769999999871e-01,2.394901167702087434e+02
3.257479670000000271e-01,2.394901228217177902e+02
3.258893489999999948e-01,2.394901288584333940e+02
3.260233399999999948e-01,2.394901348803597614e+02
3.261640069999999780e-01,2.394901408875014113e+02
3.263049129999999742e-01,2.394901468798634028e+02
3.264391420000000155e-01,2.394901528574510507e+02
3.265800480000000117e-01,2.394901588202702101e+02
3.267216680000000206e-01,2.394901647683271904e+02
3.268558979999999781e-01,2.394901707016285570e+02
3.269963260000000038e-01,2.394901766201814439e+02
3.271369929999999870e-01,2.394901825239932407e+02
3.272771839999999988e-01,2.394901884130718202e+02
3.274111749999999987e-01,2.394901942874253962e+02
3.275513649999999832e-01,2.394902001470626658e+02
3.276917930000000090e-01,2.394902059919926103e+02
3.278319840000000207e-01,2.394902118222247793e+02
3.279666900000000052e-01,2.394902176377690068e+02
3.281075949999999741e-01,2.394902234386355531e+02
3.282480240000000271e-01,2.394902292248349909e+02
3.283891680000000091e-01,2.394902349963783763e+02
3.285255429999999754e-01,2.394902407532771065e+02
3.286666870000000129e-01,2.394902464955429480e+02
3.288009170000000259e-01,2.394902522231881221e+02
3.289415840000000091e-01,2.394902579362251345e+02
3.290817739999999936e-01,2.394902636346670022e+02
3.292164799999999780e-01,2.394902693185269982e+02
3.293564319999999768e-01,2.394902749878187649e+02
3.294966220000000168e-01,2.394902806425564563e+02
3.296372890000000000e-01,2.394902862827544823e+02
3.297779559999999832e-01,2.394902919084277073e+02
3.299117089999999974e-01,2.394902975195912802e+02
3.300521370000000232e-01,2.394903031162606908e+02
3.301920890000000219e-01,2.394903086984518268e+02
3.303332330000000039e-01,2.394903142661810307e+02
3.304674630000000168e-01,2.394903198194649008e+02
3.306086060000000271e-01,2.394903253583204332e+02
3.307499890000000220e-01,2.394903308827649653e+02
3.308870789999999729e-01,2.394903363928162889e+02
3.310282230000000103e-01,2.394903418884924235e+02
3.311622140000000103e-01,2.394903473698118148e+02
3.313038349999999910e-01,2.394903528367932211e+02
3.314447400000000155e-01,2.394903582894557417e+02
3.315789699999999729e-01,2.394903637278188739e+02
3.317191600000000129e-01,2.394903691519024278e+02
3.318595890000000104e-01,2.394903745617264974e+02
3.319940570000000091e-01,2.394903799573116316e+02
3.321344849999999793e-01,2.394903853386785499e+02
3.322749139999999768e-01,2.394903907058484833e+02
3.324148650000000038e-01,2.394903960588429186e+02
3.325500490000000142e-01,2.394904013976836836e+02
3.326904769999999845e-01,2.394904067223929474e+02
3.328313829999999807e-01,2.394904120329932198e+02
3.329722880000000051e-01,2.394904173295073235e+02
3.331062790000000051e-01,2.394904226119583370e+02
3.332457540000000051e-01,2.394904278803697650e+02
3.333876130000000271e-01,2.394904331347654534e+02
3.335227969999999820e-01,2.394904383751695036e+02
3.336634640000000207e-01,2.394904436016063585e+02
3.338046069999999754e-01,2.394904488141006880e+02
3.339383599999999896e-01,2.394904540126776169e+02
3.340792659999999858e-01,2.394904591973624690e+02
3.342196940000000116e-01,2.394904643681808807e+02
3.343606000000000078e-01,2.394904695251588578e+02
3.344948289999999935e-01,2.394904746683226335e+02
3.346350189999999780e-01,2.394904797976988675e+02
3.347761630000000155e-01,2.394904849133143614e+02
3.349163530000000000e-01,2.394904900151963716e+02
3.350510600000000117e-01,2.394904951033723819e+02
3.351917269999999949e-01,2.394905001778701603e+02
3.353323939999999781e-01,2.394905052387177307e+02
3.354678150000000025e-01,2.394905102859434862e+02
3.356080060000000143e-01,2.394905153195760761e+02
3.357481959999999988e-01,2.394905203396444335e+02
3.358831409999999962e-01,2.394905253461778045e+02
3.360233309999999807e-01,2.394905303392056055e+02
3.361635210000000207e-01,2.394905353187577077e+02
3.363049029999999884e-01,2.394905402848640961e+02
3.364489079999999910e-01,2.394905452375551533e+02
3.365778919999999896e-01,2.394905501768614613e+02
3.367190360000000271e-01,2.394905551028139428e+02
3.368599409999999961e-01,2.394905600154437479e+02
3.369936940000000103e-01,2.394905649147822544e+02
3.371343609999999935e-01,2.394905698008611807e+02
3.372752669999999897e-01,2.394905746737124446e+02
3.374156950000000155e-01,2.394905795333682477e+02
3.375504020000000271e-01,2.394905843798611045e+02
3.376905920000000116e-01,2.394905892132236715e+02
3.378312589999999949e-01,2.394905940334889749e+02
3.379664419999999780e-01,2.394905988406902111e+02
3.381068709999999755e-01,2.394906036348609746e+02
3.382465840000000168e-01,2.394906084160349451e+02
3.383872510000000000e-01,2.394906131842461150e+02
3.385221959999999974e-01,2.394906179395287324e+02
3.386626240000000232e-01,2.394906226819172161e+02
3.388032910000000064e-01,2.394906274114462690e+02
3.389432430000000052e-01,2.394906321281508212e+02
3.390779500000000168e-01,2.394906368320660874e+02
3.392188549999999858e-01,2.394906415232274810e+02
3.393595220000000245e-01,2.394906462016706712e+02
3.394994740000000233e-01,2.394906508674314978e+02
3.396339420000000220e-01,2.394906555205460847e+02
3.397743699999999922e-01,2.394906601610507266e+02
3.399152759999999884e-01,2.394906647889820022e+02
3.400497439999999871e-01,2.394906694043767175e+02
3.401889799999999742e-01,2.394906740072718208e+02
3.403289319999999729e-01,2.394906785977045445e+02
3.404667379999999910e-01,2.394906831757123200e+02
3.406085970000000129e-01,2.394906877413327777e+02
3.407492639999999962e-01,2.394906922946038321e+02
3.408846859999999923e-01,2.394906968355634831e+02
3.410260680000000155e-01,2.394907013642500431e+02
3.411657810000000013e-01,2.394907058807019951e+02
3.413007259999999987e-01,2.394907103849579642e+02
3.414409159999999832e-01,2.394907148770568597e+02
3.415815830000000219e-01,2.394907193570377046e+02
3.417160510000000206e-01,2.394907238249397778e+02
3.418562410000000051e-01,2.394907282808025855e+02
3.419969079999999884e-01,2.394907327246657474e+02
3.421378139999999846e-01,2.394907371565691392e+02
3.422720430000000258e-01,2.394907415765527503e+02
3.424119950000000245e-01,2.394907459846567974e+02
3.425528999999999935e-01,2.394907503809217246e+02
3.426935669999999767e-01,2.394907547653880613e+02
3.428275590000000039e-01,2.394907591380966494e+02
3.429698939999999974e-01,2.394907634990883878e+02
3.431055550000000065e-01,2.394907678484043743e+02
3.432466980000000167e-01,2.394907721860859624e+02
3.433873650000000000e-01,2.394907765121745911e+02
3.435220720000000116e-01,2.394907808267118980e+02
3.436622619999999961e-01,2.394907851297396633e+02
3.438041210000000181e-01,2.394907894212999508e+02
3.439385890000000168e-01,2.394907937014347965e+02
3.440790180000000142e-01,2.394907979701865486e+02
3.442203999999999819e-01,2.394908022275975839e+02
3.443546299999999949e-01,2.394908064737105349e+02
3.444945810000000219e-01,2.394908107085682047e+02
3.446369169999999871e-01,2.394908149322134818e+02
3.447713849999999858e-01,2.394908191446894534e+02
3.449118139999999832e-01,2.394908233460393205e+02
3.450536730000000052e-01,2.394908275363065115e+02
3.451883789999999896e-01,2.394908317155344832e+02
3.453292849999999858e-01,2.394908358837668914e+02
3.454701900000000103e-01,2.394908400410474769e+02
3.456046580000000090e-01,2.394908441874202367e+02
3.457448479999999935e-01,2.394908483229291960e+02
3.458855149999999767e-01,2.394908524476185789e+02
3.460252289999999897e-01,2.394908565615327518e+02
3.461654189999999742e-01,2.394908606647161378e+02
3.463001250000000142e-01,2.394908647572133873e+02
3.464407919999999974e-01,2.394908688390691793e+02
3.465814589999999806e-01,2.394908729103283918e+02
3.467159269999999793e-01,2.394908769710360161e+02
3.468568329999999755e-01,2.394908810212371577e+02
3.469977380000000000e-01,2.394908850609770070e+02
3.471324439999999845e-01,2.394908890903008967e+02
3.472723959999999832e-01,2.394908931092542446e+02
3.474130630000000219e-01,2.394908971178826960e+02
3.475542070000000039e-01,2.394909011162318677e+02
3.476881980000000039e-01,2.394909051043476040e+02
3.478286270000000013e-01,2.394909090822757207e+02
3.479692939999999846e-01,2.394909130500622325e+02
3.481094840000000246e-01,2.394909170077532394e+02
3.482439520000000233e-01,2.394909209553949268e+02
3.483850960000000052e-01,2.394909248930335934e+02
3.485221860000000116e-01,2.394909288207155953e+02
3.486635679999999793e-01,2.394909327384874587e+02
3.487989899999999754e-01,2.394909366463957667e+02
3.489391800000000154e-01,2.394909405444871311e+02
3.490793699999999999e-01,2.394909444328083339e+02
3.492200369999999832e-01,2.394909483114061857e+02
3.493542669999999961e-01,2.394909521803276675e+02
3.494944569999999806e-01,2.394909560396197890e+02
3.496351240000000193e-01,2.394909598893296447e+02
3.497753140000000038e-01,2.394909637295044433e+02
3.499150280000000168e-01,2.394909675601913648e+02
3.500497340000000013e-01,2.394909713814377596e+02
3.501899239999999858e-01,2.394909751932910353e+02
3.503301140000000258e-01,2.394909789957986845e+02
3.504650590000000232e-01,2.394909827890082568e+02
3.506064409999999909e-01,2.394909865729673868e+02
3.507473469999999871e-01,2.394909903477237947e+02
3.508825300000000258e-01,2.394909941133252289e+02
3.510234360000000220e-01,2.394909978698194948e+02
3.511636260000000065e-01,2.394910016172544829e+02
3.512990469999999754e-01,2.394910053556780838e+02
3.514392379999999871e-01,2.394910090851382733e+02
3.515794280000000271e-01,2.394910128056830558e+02
3.517200950000000104e-01,2.394910165173606060e+02
3.518548009999999948e-01,2.394910202202190135e+02
3.519954679999999780e-01,2.394910239143064814e+02
3.521370890000000142e-01,2.394910275996712699e+02
3.522717949999999987e-01,2.394910312763616389e+02
3.524124619999999819e-01,2.394910349444258770e+02
3.525526520000000219e-01,2.394910386039123864e+02
3.526871200000000206e-01,2.394910422548695124e+02
3.528282640000000026e-01,2.394910458973456855e+02
3.529694079999999845e-01,2.394910495313894501e+02
3.531036379999999975e-01,2.394910531570493220e+02
3.532447810000000077e-01,2.394910567743739023e+02
3.533866410000000013e-01,2.394910603834117637e+02
3.535211090000000000e-01,2.394910639842114790e+02
3.536617759999999833e-01,2.394910675768216777e+02
3.538031580000000065e-01,2.394910711612910177e+02
3.539381030000000039e-01,2.394910747376681854e+02
3.540792469999999859e-01,2.394910783060018673e+02
3.542208669999999948e-01,2.394910818663408349e+02
3.543553349999999935e-01,2.394910854187337463e+02
3.544960019999999767e-01,2.394910889632293731e+02
3.546373840000000000e-01,2.394910924998765154e+02
3.547716140000000129e-01,2.394910960287238879e+02
3.549120430000000104e-01,2.394910995498203192e+02
3.550531860000000206e-01,2.394911030632146094e+02
3.551876540000000193e-01,2.394911065689555869e+02
3.553283210000000025e-01,2.394911100670920803e+02
3.554697039999999975e-01,2.394911135576729464e+02
3.556046489999999949e-01,2.394911170407468717e+02
3.557457920000000051e-01,2.394911205163627130e+02
3.558862210000000026e-01,2.394911239845692421e+02
3.560214039999999858e-01,2.394911274454152874e+02
3.561620710000000245e-01,2.394911308989496490e+02
3.563029770000000207e-01,2.394911343452211270e+02
3.564457890000000129e-01,2.394911377842784361e+02
3.565759660000000220e-01,2.394911412161703197e+02
3.567168709999999909e-01,2.394911446409455493e+02
3.568570609999999754e-01,2.394911480586527830e+02
3.569970129999999742e-01,2.394911514693407639e+02
3.571326730000000116e-01,2.394911548730581785e+02
3.572728629999999961e-01,2.394911582698536847e+02
3.574130540000000078e-01,2.394911616597759405e+02
3.575537200000000193e-01,2.394911650428735470e+02
3.576872349999999923e-01,2.394911684191951053e+02
3.578281400000000168e-01,2.394911717887891882e+02
3.579692839999999987e-01,2.394911751517042831e+02
3.581035140000000117e-01,2.394911785079889910e+02
3.582441809999999949e-01,2.394911818576917142e+02
3.583843709999999794e-01,2.394911852008609401e+02
3.585250380000000181e-01,2.394911885375450140e+02
3.586595060000000168e-01,2.394911918677923381e+02
3.588006499999999988e-01,2.394911951916512294e+02
3.589413169999999820e-01,2.394911985091699762e+02
3.590760230000000219e-01,2.394912018203967534e+02
3.592169279999999909e-01,2.394912051253797927e+02
3.593566420000000039e-01,2.394912084241671835e+02
3.594968319999999884e-01,2.394912117168070154e+02
3.596315379999999728e-01,2.394912150033472642e+02
3.597719670000000258e-01,2.394912182838359342e+02
3.599126340000000090e-01,2.394912215583209445e+02
3.600535389999999780e-01,2.394912248268502424e+02
3.601875310000000052e-01,2.394912280894716332e+02
3.603284359999999742e-01,2.394912313462328370e+02
3.604669569999999768e-01,2.394912345971816023e+02
3.606092929999999974e-01,2.394912378423655070e+02
3.607437609999999961e-01,2.394912410818321291e+02
3.608844279999999793e-01,2.394912443156289044e+02
3.610248569999999768e-01,2.394912475438032686e+02
3.611590860000000180e-01,2.394912507664025725e+02
3.613002300000000000e-01,2.394912539834741096e+02
3.614413739999999819e-01,2.394912571950650886e+02
3.615813259999999807e-01,2.394912604012226893e+02
3.617165090000000194e-01,2.394912636019939214e+02
3.618571760000000026e-01,2.394912667974257658e+02
3.619971280000000013e-01,2.394912699875652322e+02
3.621323109999999845e-01,2.394912731724591310e+02
3.622751240000000039e-01,2.394912763521541876e+02
3.624122140000000103e-01,2.394912795266970704e+02
3.625488279999999897e-01,2.394912826961343342e+02
3.626918789999999948e-01,2.394912858605125052e+02
3.628292080000000142e-01,2.394912890198779394e+02
3.629667759999999910e-01,2.394912921742769640e+02
3.631062509999999910e-01,2.394912953237558781e+02
3.632445340000000078e-01,2.394912984683607249e+02
3.633828159999999974e-01,2.394913016081375758e+02
3.635256290000000168e-01,2.394913047431324458e+02
3.636591430000000180e-01,2.394913078733910936e+02
3.638000490000000142e-01,2.394913109989592783e+02
3.639361859999999949e-01,2.394913141198826736e+02
3.640754219999999819e-01,2.394913172362068110e+02
3.642151359999999949e-01,2.394913203479771369e+02
3.643581870000000000e-01,2.394913234552389554e+02
3.644948009999999794e-01,2.394913265580375992e+02
3.646368979999999871e-01,2.394913296564181451e+02
3.647763729999999871e-01,2.394913327504255847e+02
3.649120330000000245e-01,2.394913358401048811e+02
3.650491240000000026e-01,2.394913389255007985e+02
3.651912210000000103e-01,2.394913420066580159e+02
3.653275970000000039e-01,2.394913450836210984e+02
3.654668329999999909e-01,2.394913481564344977e+02
3.656029700000000271e-01,2.394913512251425232e+02
3.657462599999999897e-01,2.394913542897894274e+02
3.658819200000000271e-01,2.394913573504193209e+02
3.660247329999999910e-01,2.394913604070761437e+02
3.661630149999999806e-01,2.394913634598037504e+02
3.663001060000000142e-01,2.394913665086459389e+02
3.664371969999999923e-01,2.394913695536462512e+02
3.665795330000000130e-01,2.394913725948481442e+02
3.667163849999999781e-01,2.394913756322949610e+02
3.668537139999999974e-01,2.394913786660299877e+02
3.669953349999999781e-01,2.394913816960962265e+02
3.671326639999999975e-01,2.394913847225367363e+02
3.672754759999999896e-01,2.394913877453942916e+02
3.674135210000000207e-01,2.394913907647116673e+02
3.675498959999999871e-01,2.394913937805313253e+02
3.676893709999999871e-01,2.394913967928957561e+02
3.678278919999999896e-01,2.394913998018471943e+02
3.679659370000000207e-01,2.394914028074278178e+02
3.681039810000000245e-01,2.394914058096796055e+02
3.682415490000000013e-01,2.394914088086444508e+02
3.683810229999999741e-01,2.394914118043640201e+02
3.685243129999999923e-01,2.394914147968799227e+02
3.686628339999999948e-01,2.394914177862335691e+02
3.688001630000000142e-01,2.394914207724662560e+02
3.689398770000000272e-01,2.394914237556191665e+02
3.690764899999999793e-01,2.394914267357331994e+02
3.692150120000000091e-01,2.394914297128492251e+02
3.693580630000000142e-01,2.394914326870079151e+02
3.694956300000000193e-01,2.394914356582498272e+02
3.696327209999999974e-01,2.394914386266152917e+02
3.697700500000000168e-01,2.394914415921445254e+02
3.699131010000000219e-01,2.394914445548775461e+02
3.700520990000000232e-01,2.394914475148543431e+02
3.701891900000000013e-01,2.394914504721146216e+02
3.703267570000000064e-01,2.394914534266979445e+02
3.704643249999999832e-01,2.394914563786437327e+02
3.706080909999999728e-01,2.394914593279913220e+02
3.707456590000000052e-01,2.394914622747797353e+02
3.708834650000000233e-01,2.394914652190479956e+02
3.710227010000000103e-01,2.394914681608348133e+02
3.711593149999999897e-01,2.394914711001787850e+02
3.713026050000000078e-01,2.394914740371183655e+02
3.714385029999999754e-01,2.394914769716918101e+02
3.715758319999999948e-01,2.394914799039372326e+02
3.717181680000000155e-01,2.394914828338925190e+02
3.718538279999999974e-01,2.394914857615954134e+02
3.719954489999999780e-01,2.394914886870835176e+02
3.721313479999999729e-01,2.394914916103941778e+02
3.722736839999999936e-01,2.394914945315647117e+02
3.724095820000000168e-01,2.394914974506321812e+02
3.725512029999999974e-01,2.394915003676333924e+02
3.726871010000000206e-01,2.394915032826050947e+02
3.728296759999999987e-01,2.394915061955838098e+02
3.729660510000000206e-01,2.394915091066059176e+02
3.731083869999999858e-01,2.394915120157075137e+02
3.732447620000000077e-01,2.394915149229245230e+02
3.733801840000000039e-01,2.394915178282927570e+02
3.735222819999999833e-01,2.394915207318477997e+02
3.736588949999999909e-01,2.394915236336250928e+02
3.737993239999999884e-01,2.394915265336598225e+02
3.739423749999999935e-01,2.394915294319870327e+02
3.740799430000000259e-01,2.394915323286415969e+02
3.742156030000000078e-01,2.394915352236581896e+02
3.743584160000000272e-01,2.394915381170712863e+02
3.744950289999999793e-01,2.394915410089151067e+02
3.746352199999999910e-01,2.394915438992237284e+02
3.747737409999999936e-01,2.394915467880311155e+02
3.749217990000000000e-01,2.394915496753709192e+02
3.750476839999999923e-01,2.394915525612766203e+02
3.751904959999999845e-01,2.394915554457815574e+02
3.753254409999999819e-01,2.394915583289188419e+02
3.754665850000000193e-01,2.394915612107213860e+02
3.756074910000000155e-01,2.394915640912218748e+02
3.757445810000000219e-01,2.394915669704527943e+02
3.758859629999999896e-01,2.394915698484464031e+02
3.760199550000000168e-01,2.394915727252348177e+02
3.761622909999999820e-01,2.394915756008499272e+02
3.762979510000000194e-01,2.394915784753234504e+02
3.764615060000000013e-01,2.394915813486868785e+02
3.765752319999999820e-01,2.394915842209714754e+02
3.767170910000000039e-01,2.394915870922083059e+02
3.768525119999999728e-01,2.394915899624282360e+02
3.769934180000000246e-01,2.394915928316618476e+02
3.771352769999999910e-01,2.394915956999396656e+02
3.772699829999999754e-01,2.394915985672919021e+02
3.774106500000000142e-01,2.394916014337486274e+02
3.775522709999999948e-01,2.394916042993396275e+02
3.776869769999999793e-01,2.394916071640945177e+02
3.778278829999999755e-01,2.394916100280426576e+02
3.779690270000000130e-01,2.394916128912131512e+02
3.781034950000000117e-01,2.394916157536350170e+02
3.782436849999999962e-01,2.394916186153369324e+02
3.783848289999999781e-01,2.394916214763474329e+02
3.785192969999999768e-01,2.394916243366947697e+02
3.786606790000000000e-01,2.394916271964071370e+02
3.788013459999999832e-01,2.394916300555123030e+02
3.789358139999999819e-01,2.394916329140379219e+02
3.790760040000000219e-01,2.394916357720113353e+02
3.792181020000000014e-01,2.394916386294597430e+02
3.793523309999999871e-01,2.394916414864102023e+02
3.794927599999999845e-01,2.394916443428894013e+02
3.796343799999999935e-01,2.394916471989238858e+02
3.797745699999999780e-01,2.394916500545399742e+02
3.799087999999999909e-01,2.394916529097637294e+02
3.800504210000000271e-01,2.394916557646209583e+02
3.801856040000000103e-01,2.394916586191371835e+02
3.803257939999999948e-01,2.394916614733378140e+02
3.804676530000000167e-01,2.394916643272480030e+02
3.806045060000000091e-01,2.394916671808927617e+02
3.807454109999999781e-01,2.394916700342968170e+02
3.808815480000000142e-01,2.394916728874845546e+02
